Enseignements de spécialité;Formation;Nombre de candidats bacheliers ayant confirmé au moins un vœu;Nombre de candidats bacheliers ayant reçu au moins une proposition d'admission;Nombre de candidats bacheliers ayant accepté une proposition d'admission
Langues, Littératures et Cultures Etrangères et Régionales&Mathématiques;Licence Sciences de l'information et de la communication;327;171.0;49
Langues, Littératures et Cultures Etrangères et Régionales&Sciences de la vie et de la terre;Licence Sociologie, Démographie;305;190.0;34
Langues, Littératures et Cultures Etrangères et Régionales&Mathématiques;Licence Sciences de l'éducation;247;152.0;44
Langues, Littératures et Cultures Etrangères et Régionales&Sciences de la vie et de la terre;BTS service;1247;591.0;239
Langues, Littératures et Cultures Etrangères et Régionales&Mathématiques;Licence Sciences et technologies industrielles;91;34.0;14
Langues, Littératures et Cultures Etrangères et Régionales&Sciences de la vie et de la terre;D.E social;94;18.0;13
Langues, Littératures et Cultures Etrangères et Régionales&Mathématiques;Licence Sociologie, Démographie;302;208.0;39
Langues, Littératures et Cultures Etrangères et Régionales&Sciences de l'ingénieur;Licence AES;5;3.0;0
Langues, Littératures et Cultures Etrangères et Régionales&Mathématiques;Licence Las;2528;204.0;54
Langues, Littératures et Cultures Etrangères et Régionales&Sciences de l'ingénieur;Licence Informatique;16;11.0;4
Langues, Littératures et Cultures Etrangères et Régionales&Mathématiques;Autres formations;968;300.0;159
Langues, Littératures et Cultures Etrangères et Régionales&Sciences de l'ingénieur;Licence Langues et littératures françaises;5;2.0;0
Langues, Littératures et Cultures Etrangères et Régionales&Numérique et Sciences Informatiques;Licence Formation générale aux métiers de l'ingénieur;38;9.0;2
Langues, Littératures et Cultures Etrangères et Régionales&Sciences de l'ingénieur;Licence Mathématiques et informatique;0;0.0;0
Langues, Littératures et Cultures Etrangères et Régionales&Numérique et Sciences Informatiques;Licence Pluri Sciences humaines et sociales;0;0.0;0
Langues, Littératures et Cultures Etrangères et Régionales&Sciences de l'ingénieur;Licence Pluri Sciences fondamentales et applications;0;0.0;0
Langues, Littératures et Cultures Etrangères et Régionales&Numérique et Sciences Informatiques;Licence Sciences de l'éducation;12;3.0;2
Langues, Littératures et Cultures Etrangères et Régionales&Sciences de l'ingénieur;Licence Sciences de gestion;3;0.0;0
Langues, Littératures et Cultures Etrangères et Régionales&Numérique et Sciences Informatiques;Licence Sociologie, Démographie;28;21.0;6
Langues, Littératures et Cultures Etrangères et Régionales&Sciences de l'ingénieur;Licence Sciences économiques;1;1.0;1
Langues, Littératures et Cultures Etrangères et Régionales&Numérique et Sciences Informatiques;CPGE ECG;8;5.0;2
Langues, Littératures et Cultures Etrangères et Régionales&Sciences de l'ingénieur;PASS;0;0.0;0
Langues, Littératures et Cultures Etrangères et Régionales&Numérique et Sciences Informatiques;D.E sanitaire;15;2.0;2
Langues, Littératures et Cultures Etrangères et Régionales&Sciences de l'ingénieur;BUT Service;23;7.0;3
Langues, Littératures et Cultures Etrangères et Régionales&Numérique et Sciences Informatiques;Autres formations;119;42.0;17
Langues, Littératures et Cultures Etrangères et Régionales&Sciences de l'ingénieur;Ecoles de Commerce;1;1.0;1
Langues, Littératures et Cultures Etrangères et Régionales&Numérique et Sciences Informatiques;DCG;3;0.0;0
Langues, Littératures et Cultures Etrangères et Régionales&Sciences de l'ingénieur;Formations d'ART;24;9.0;8
Langues, Littératures et Cultures Etrangères et Régionales&Numérique et Sciences Informatiques;Ensemble des candidats bacheliers;909;863.0;735
Langues, Littératures et Cultures Etrangères et Régionales&Sciences de l'ingénieur;Autres formations;19;5.0;3
Langues, Littératures et Cultures Etrangères et Régionales&Physique-Chimie;Licence LEA;285;236.0;82
Langues, Littératures et Cultures Etrangères et Régionales&Sciences de l'ingénieur;CUPGE;1;0.0;0
Langues, Littératures et Cultures Etrangères et Régionales&Physique-Chimie;Licence MASS;10;4.0;1
Langues, Littératures et Cultures Etrangères et Régionales&Sciences de l'ingénieur;DCG;1;1.0;0
Langues, Littératures et Cultures Etrangères et Régionales&Physique-Chimie;Licence Mathématiques;47;12.0;3
Langues, Littératures et Cultures Etrangères et Régionales&Sciences de l'ingénieur;DEUST;3;1.0;0
Langues, Littératures et Cultures Etrangères et Régionales&Physique-Chimie;Licence Mathématiques et informatique;0;0.0;0
Langues, Littératures et Cultures Etrangères et Régionales&Sciences de l'ingénieur;Ensemble des candidats bacheliers;102;92.0;75
Langues, Littératures et Cultures Etrangères et Régionales&Physique-Chimie;Licence Pluri Langues;8;2.0;2
Mathématiques&Littératures, langues et culture de l'antiquité;Licence Arts;2;1.0;0
Langues, Littératures et Cultures Etrangères et Régionales&Physique-Chimie;Licence Pluri Sciences humaines et sociales;0;0.0;0
Mathématiques&Littératures, langues et culture de l'antiquité;Licence Formation générale aux métiers de l'ingénieur;0;0.0;0
Langues, Littératures et Cultures Etrangères et Régionales&Physique-Chimie;Licence Pluri Sciences économiques - Gestion;64;25.0;7
Mathématiques&Littératures, langues et culture de l'antiquité;Licence Histoire;4;2.0;0
Langues, Littératures et Cultures Etrangères et Régionales&Physique-Chimie;Licence Sciences de la vie, biologie, santé;67;22.0;14
Mathématiques&Littératures, langues et culture de l'antiquité;Licence Mathématiques;0;0.0;0
Langues, Littératures et Cultures Etrangères et Régionales&Physique-Chimie;BTS agricole;19;9.0;3
Mathématiques&Littératures, langues et culture de l'antiquité;Licence Philosophie, Epistémologie;1;1.0;0
Langues, Littératures et Cultures Etrangères et Régionales&Physique-Chimie;CPGE L;36;23.0;10
Mathématiques&Littératures, langues et culture de l'antiquité;Licence Physique et chimie;0;0.0;0
Langues, Littératures et Cultures Etrangères et Régionales&Physique-Chimie;Ecoles d'Ingénieurs;62;15.0;8
Mathématiques&Littératures, langues et culture de l'antiquité;Licence Sciences de gestion;1;0.0;0
Langues, Littératures et Cultures Etrangères et Régionales&Physique-Chimie;Formations d'ART;102;39.0;24
Mathématiques&Littératures, langues et culture de l'antiquité;Licence Sciences de l'univers, de la terre, de l'espace;0;0.0;0
Langues, Littératures et Cultures Etrangères et Régionales&Sciences économiques et sociales;Licence AES;4767;3312.0;941
Mathématiques&Littératures, langues et culture de l'antiquité;Licence Sciences de la vie, biologie, santé;0;0.0;0
Langues, Littératures et Cultures Etrangères et Régionales&Sciences économiques et sociales;Licence Géographie;407;267.0;62
Mathématiques&Littératures, langues et culture de l'antiquité;Licence Sciences politiques;0;0.0;0
Langues, Littératures et Cultures Etrangères et Régionales&Sciences économiques et sociales;Licence Pluri Lettres - Langues - Sciences humaines;443;274.0;35
Mathématiques&Littératures, langues et culture de l'antiquité;Licence Sciences économiques;1;1.0;0
Langues, Littératures et Cultures Etrangères et Régionales&Sciences économiques et sociales;Licence Pluri Sciences;114;62.0;14
Mathématiques&Littératures, langues et culture de l'antiquité;BTS agricole;0;0.0;0
Langues, Littératures et Cultures Etrangères et Régionales&Sciences économiques et sociales;Licence Pluri Sciences de la vie, de la santé, de la terre et de l'univers;50;4.0;1
Mathématiques&Littératures, langues et culture de l'antiquité;BTS production;1;0.0;0
Langues, Littératures et Cultures Etrangères et Régionales&Sciences économiques et sociales;Licence Sciences de gestion;1980;803.0;240
Mathématiques&Littératures, langues et culture de l'antiquité;CPGE L;4;4.0;3
Langues, Littératures et Cultures Etrangères et Régionales&Sciences économiques et sociales;Licence Sciences de l'éducation;1150;614.0;223
Mathématiques&Littératures, langues et culture de l'antiquité;CPGE S;0;0.0;0
Langues, Littératures et Cultures Etrangères et Régionales&Sciences économiques et sociales;Licence Sciences de la vie, biologie, santé;91;25.0;7
Mathématiques&Littératures, langues et culture de l'antiquité;Ecoles d'Ingénieurs;0;0.0;0
Langues, Littératures et Cultures Etrangères et Régionales&Sciences économiques et sociales;Licence Sciences juridiques;6295;4436.0;2344
Mathématiques&Littératures, langues et culture de l'antiquité;Formations d'ART;3;3.0;2
Langues, Littératures et Cultures Etrangères et Régionales&Sciences économiques et sociales;Licence Sciences religieuses;6;6.0;1
Mathématiques&Littératures, langues et culture de l'antiquité;CUPGE;1;1.0;0
Langues, Littératures et Cultures Etrangères et Régionales&Sciences économiques et sociales;BUT Production;1084;192.0;80
Mathématiques&Numérique et Sciences Informatiques;Licence Histoire;222;168.0;44
Langues, Littératures et Cultures Etrangères et Régionales&Sciences de la vie et de la terre;Licence Langues et littératures étrangères;1801;1511.0;535
Mathématiques&Numérique et Sciences Informatiques;Licence Informatique;5346;4236.0;1116
Langues, Littératures et Cultures Etrangères et Régionales&Sciences de la vie et de la terre;Licence Mathématiques;152;10.0;0
Mathématiques&Numérique et Sciences Informatiques;Licence Mathématiques;3931;2371.0;526
Langues, Littératures et Cultures Etrangères et Régionales&Sciences de la vie et de la terre;Licence Mécanique, Génie mécanique, Ingénierie mécanique;1;1.0;0
Mathématiques&Numérique et Sciences Informatiques;Licence Sciences de gestion;135;63.0;21
Langues, Littératures et Cultures Etrangères et Régionales&Sciences de la vie et de la terre;Licence Pluri Langues;18;8.0;0
Mathématiques&Numérique et Sciences Informatiques;Licence Sciences de l'information et de la communication;157;70.0;19
Langues, Littératures et Cultures Etrangères et Régionales&Sciences de la vie et de la terre;Licence STAPS;1101;603.0;411
Mathématiques&Numérique et Sciences Informatiques;BUT Service;1283;512.0;141
Langues, Littératures et Cultures Etrangères et Régionales&Sciences de la vie et de la terre;Licence Sciences de l'univers, de la terre, de l'espace;386;100.0;15
Mathématiques&Numérique et Sciences Informatiques;BTS agricole;64;38.0;15
Langues, Littératures et Cultures Etrangères et Régionales&Sciences de la vie et de la terre;Licence Sciences politiques;66;15.0;1
Mathématiques&Numérique et Sciences Informatiques;BTS production;1858;1004.0;257
Langues, Littératures et Cultures Etrangères et Régionales&Sciences de la vie et de la terre;PASS;909;296.0;163
Mathématiques&Numérique et Sciences Informatiques;Ecoles d'Ingénieurs;2989;1826.0;1243
Langues, Littératures et Cultures Etrangères et Régionales&Sciences de la vie et de la terre;CPGE L;132;84.0;40
Mathématiques&Numérique et Sciences Informatiques;Autres formations;1656;441.0;157
Langues, Littératures et Cultures Etrangères et Régionales&Sciences de la vie et de la terre;Ecoles de Commerce;137;70.0;50
Mathématiques&Numérique et Sciences Informatiques;CUPGE;288;113.0;32
Langues, Littératures et Cultures Etrangères et Régionales&Sciences de la vie et de la terre;Formations d'ART;291;60.0;29
Mathématiques&Numérique et Sciences Informatiques;DCG;136;73.0;18
Langues, Littératures et Cultures Etrangères et Régionales&Sciences de la vie et de la terre;CUPGE;16;3.0;0
Mathématiques&Numérique et Sciences Informatiques;DEUST;133;61.0;9
Langues, Littératures et Cultures Etrangères et Régionales&Sciences de la vie et de la terre;Ensemble des candidats bacheliers;4837;4648.0;4113
Mathématiques&Physique-Chimie;Licence Electronique, Génie électrique, EEA;242;232.0;15
Langues, Littératures et Cultures Etrangères et Régionales&Sciences de l'ingénieur;Licence Electronique, Génie électrique, EEA;2;2.0;0
Mathématiques&Physique-Chimie;Licence Génie civil;983;740.0;108
Langues, Littératures et Cultures Etrangères et Régionales&Sciences de l'ingénieur;Licence LEA;22;18.0;9
Mathématiques&Physique-Chimie;Licence Informatique;10351;6035.0;841
Langues, Littératures et Cultures Etrangères et Régionales&Sciences de l'ingénieur;Licence Langues et littératures étrangères;31;27.0;6
Mathématiques&Physique-Chimie;Licence MASS;3954;2844.0;390
Langues, Littératures et Cultures Etrangères et Régionales&Sciences de l'ingénieur;Licence Mécanique, Génie mécanique, Ingénierie mécanique;2;0.0;0
Mathématiques&Physique-Chimie;Licence Pluri Lettres - Sciences du langage - Arts;98;63.0;8
Langues, Littératures et Cultures Etrangères et Régionales&Sciences de l'ingénieur;Licence Physique;3;1.0;0
Mathématiques&Physique-Chimie;Licence Sciences de l'univers, de la terre, de l'espace;4082;696.0;86
Langues, Littératures et Cultures Etrangères et Régionales&Sciences de l'ingénieur;Licence Physique et chimie;1;0.0;0
Mathématiques&Physique-Chimie;Licence Sciences juridiques;6292;4239.0;1173
Langues, Littératures et Cultures Etrangères et Régionales&Sciences de l'ingénieur;Licence Pluri Sciences humaines et sociales;1;1.0;0
Mathématiques&Physique-Chimie;Licence Sciences politiques;867;224.0;41
Langues, Littératures et Cultures Etrangères et Régionales&Sciences de l'ingénieur;Licence Pluri Sciences économiques - Gestion;4;2.0;0
Mathématiques&Physique-Chimie;BTS production;6012;3408.0;909
Langues, Littératures et Cultures Etrangères et Régionales&Sciences de l'ingénieur;Licence Sciences de l'univers, de la terre, de l'espace;1;0.0;0
Mathématiques&Physique-Chimie;CPGE ECG;5640;3943.0;1494
Langues, Littératures et Cultures Etrangères et Régionales&Sciences de l'ingénieur;Licence Sciences de l'éducation;2;1.0;0
Mathématiques&Physique-Chimie;CUPGE;5597;3251.0;372
Langues, Littératures et Cultures Etrangères et Régionales&Sciences de l'ingénieur;Licence Sciences religieuses;0;0.0;0
Mathématiques&Physique-Chimie;Formations des écoles nationales vétérinaires;1169;37.0;31
